row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,gaussian_process,3,bucketed,last_depth,64,512,3,23,3.7849900275468826,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,24,3.9000168219208717,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,25,4.056644640862942,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,26,4.154033794999123,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,27,3.8675811290740967,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,28,3.8007794693112373,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,gaussian_process,3,bucketed,last_depth,64,512,3,29,3.668653577566147,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,0,3.642672449350357,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,1,3.5141704380512238,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,2,3.5773034915328026,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,3,3.7510821595788,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,4,4.447182834148407,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,5,5.072380051016808,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,6,6.080168649554253,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,7,4.109169498085976,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,8,3.5086662843823433,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,9,3.38320841640234,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,10,3.484876312315464,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,11,3.653410367667675,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,12,3.7077764198184013,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,13,3.7424434050917625,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,14,3.5626903250813484,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,15,3.6282132267951965,3.8244585543870926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,16,3.6817692145705223,4.074764795601368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,17,3.717018097639084,4.258853010833263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,18,3.649250365793705,3.8820929676294327,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,19,3.6810899302363396,3.92220289260149,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,20,3.768189460039139,4.0081712156534195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,21,3.7552476599812508,4.379229322075844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,22,3.7318221032619476,5.510222256183624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,23,3.709502376616001,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,24,3.6792715191841125,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,25,3.7046381756663322,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,26,3.744153670966625,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,27,3.749935507774353,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,28,3.7061745524406433,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,gaussian_process,3,bucketed,last_depth,128,512,3,29,3.7875917553901672,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,0,3.7376350834965706,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,1,3.7663755640387535,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,2,3.996191903948784,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,3,4.1223548874258995,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,4,3.8276374116539955,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,5,3.9154450967907906,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,6,3.840798534452915,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,7,3.66025510430336,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,8,3.564861834049225,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,9,3.6390470713377,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,10,3.6271207481622696,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,11,3.6271790117025375,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,12,3.6472413018345833,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,13,3.6785994470119476,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,14,3.6634765043854713,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,15,3.624562554061413,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,16,3.5935021191835403,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,17,3.816028743982315,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,18,3.970499910414219,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,19,3.7007802054286003,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,20,3.730463072657585,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,21,3.5485381335020065,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,22,3.521923653781414,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,23,3.5577432215213776,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,24,3.6660042256116867,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,25,3.6336291134357452,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,26,3.8237734884023666,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,27,3.755710005760193,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,28,3.695462428033352,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,gaussian_process,4,monolithic,monolithic,0,512,3,29,3.93086888641119,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,0,3.7593987956643105,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,1,3.8049058839678764,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,2,3.7732517272233963,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,3,3.797038435935974,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,4,3.72811296582222,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,5,3.848467245697975,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,6,3.8034489676356316,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,7,3.7977640107274055,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,8,3.7657968029379845,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,9,3.854238025844097,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,10,3.9275702834129333,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,11,3.676032230257988,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,12,3.8975290209054947,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,13,3.878801889717579,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,14,4.023651398718357,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,15,3.8855903670191765,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,16,3.7439199835062027,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,17,3.792219638824463,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,18,3.810584247112274,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,19,4.054844714701176,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,20,3.700789101421833,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,21,3.889923617243767,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,22,3.7980953827500343,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,23,3.8188494443893433,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,24,3.7765921726822853,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,25,3.8049484938383102,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,26,3.888247065246105,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,27,3.779824025928974,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,28,3.876852847635746,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,gaussian_process,4,bucketed,none,64,512,3,29,3.9531150683760643,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,0,4.207861490547657,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,1,3.9616967141628265,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,2,3.7441615909337997,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,3,3.977285087108612,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,4,3.865601994097233,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,5,3.8840183839201927,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,6,3.7419023513793945,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,7,3.9690453559160233,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,8,3.7399518862366676,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,9,3.5989346727728844,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,10,3.6516830176115036,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,11,5.068925306200981,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,12,5.116722077131271,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,13,4.447633303701878,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,14,3.745173215866089,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,15,4.172461785376072,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,16,3.934702217578888,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,17,3.635286472737789,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,18,3.689149960875511,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,19,3.634092576801777,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,20,3.5983920618891716,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,21,3.59892787784338,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,22,3.748694397509098,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,23,3.812403067946434,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,24,3.6398616582155228,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,25,3.691726639866829,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,26,3.75643453001976,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,27,3.8849983289837837,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,28,3.8052093610167503,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,gaussian_process,4,bucketed,none,128,512,3,29,3.785251297056675,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,0,3.705903820693493,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,1,3.7190769389271736,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,2,3.7227119877934456,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,3,3.6163641586899757,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,4,3.6696679145097733,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,5,3.5673437416553497,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,6,3.7068448066711426,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,7,3.8301286920905113,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,8,3.80216221511364,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,9,3.7083375304937363,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,10,3.733993172645569,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,11,3.782041557133198,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,12,3.6480773612856865,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,13,3.627519130706787,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,14,3.725134678184986,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,15,3.6321292594075203,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,16,3.850909948348999,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,17,3.9528583362698555,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,18,3.76731313765049,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,19,3.6709329932928085,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,20,3.715116575360298,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,21,3.5744885578751564,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,22,3.830530099570751,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,23,4.020215876400471,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,24,3.9664757177233696,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,25,3.784617342054844,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,26,3.662490665912628,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,27,3.6694705858826637,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,28,3.8163729831576347,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,gaussian_process,4,bucketed,history,64,512,3,29,3.7170156463980675,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,0,3.7726533710956573,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,1,3.6309592202305794,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,2,3.712701268494129,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,3,4.085128851234913,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,4,4.013080433011055,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,5,4.16865611821413,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,6,3.7548868879675865,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,7,3.7061162665486336,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,8,3.6548248305916786,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,9,3.62641928344965,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,10,3.640063963830471,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,11,3.606162242591381,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,12,3.557787112891674,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,13,3.6555363312363625,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,14,3.5229975879192352,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,15,3.615122824907303,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,16,3.571284182369709,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,17,3.7007687240839005,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,18,3.803673028945923,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,19,4.352339394390583,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,20,4.403067298233509,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,21,3.7843293994665146,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,22,3.6476966068148613,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,23,3.5281600803136826,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,24,3.535243183374405,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,25,3.666093610227108,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,26,3.8352291733026505,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,27,3.6287044659256935,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,28,3.6542173102498055,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,gaussian_process,4,bucketed,history,128,512,3,29,3.787966810166836,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,0,3.7927618101239204,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,1,3.848770961165428,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,2,3.863359108567238,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
