row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,4,0.3960889205336571,0.3960889205336571,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,5,0.38420621305704117,0.38420621305704117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,6,0.49995213747024536,0.49995213747024536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,7,0.3647141829133034,0.3647141829133034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,8,0.35855458676815033,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,9,0.39302362501621246,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,10,0.3600793480873108,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,11,0.3616007789969444,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,12,0.3888610228896141,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,13,0.3642379939556122,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,14,0.39004600793123245,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,15,0.5091011226177216,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,16,0.449212446808815,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,17,0.48559073358774185,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,18,0.45864085853099823,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,19,0.470854252576828,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,20,0.4549279734492302,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,21,0.4919193983078003,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,22,0.515940859913826,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,23,0.5075167044997215,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,24,0.4771401286125183,0.4771401286125183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,25,0.47671177983283997,0.47671177983283997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,26,0.4839509353041649,0.4839509353041649,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,27,0.4516912251710892,0.4516912251710892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,28,0.44055134803056717,0.44055134803056717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,hierarchical_logistic,2,monolithic,monolithic,0,512,8,29,0.49723656475543976,0.49723656475543976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,0,0.5692514181137085,0.48425111919641495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,1,0.507967121899128,0.4585798978805542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,2,0.542561911046505,0.4896583780646324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,3,0.5459824800491333,0.47176113724708557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,4,0.5353203788399696,0.3960889205336571,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,5,0.5769072696566582,0.38420621305704117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,6,0.6275341287255287,0.49995213747024536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,7,0.5030117928981781,0.3647141829133034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,8,0.4228864759206772,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,9,0.41414935886859894,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,10,0.45360711961984634,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,11,0.4094849228858948,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,12,0.4158373028039932,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,13,0.425851508975029,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,14,0.4185227006673813,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,15,0.41860825568437576,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,16,0.4106045216321945,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,17,0.43710874766111374,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,18,0.4102891534566879,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,19,0.41941849142313004,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,20,0.44604554027318954,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,21,0.44295546412467957,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,22,0.41938409954309464,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,hierarchical_logistic,2,bucketed,none,64,512,8,23,0.41040875017642975,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
