row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,6,0.6906391009688377,0.35606418550014496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,7,0.6736077889800072,0.3234597444534302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,8,0.6197726726531982,0.3045969307422638,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,9,0.6848939880728722,0.31222400814294815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,10,0.6595937237143517,0.28781281411647797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,11,0.6505822762846947,0.2946157231926918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,12,0.6470090448856354,0.3419233709573746,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,13,0.5728314071893692,0.3478289395570755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,14,0.6382628828287125,0.40173718333244324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,15,0.537161074578762,0.36307796835899353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,16,0.588387206196785,0.350308820605278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,17,0.6437043398618698,0.3478800803422928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,18,0.5606352165341377,0.319038949906826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,19,0.6501515656709671,0.31507688760757446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,20,0.6587483584880829,0.3306549862027168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,21,0.583323560655117,0.3597603142261505,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,22,0.687258206307888,0.3150746077299118,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,23,0.5578231811523438,0.33382489532232285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,24,0.6206764057278633,0.33481423556804657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,25,0.5515296533703804,0.31968896090984344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,26,0.5747543573379517,0.3591565564274788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,27,0.6014310270547867,0.3757462278008461,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,28,0.5006419271230698,0.31917545199394226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,stochastic_volatility,3,bucketed,last_depth,64,512,6,29,0.6028442606329918,0.34726519137620926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,0,0.5471512973308563,0.3942735716700554,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,1,0.5554690659046173,0.36007358878850937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,2,0.503013126552105,0.33917468786239624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,3,0.5101034343242645,0.3526131212711334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,4,0.484593503177166,0.33432481437921524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,5,0.48730407655239105,0.3118261843919754,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,6,0.39242811501026154,0.35606418550014496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,7,0.38653285801410675,0.3234597444534302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,8,0.40728266537189484,0.3045969307422638,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,9,0.42829348146915436,0.31222400814294815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,10,0.5013503655791283,0.28781281411647797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,11,0.4003465101122856,0.2946157231926918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,12,0.4525633230805397,0.3419233709573746,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,13,0.35165081173181534,0.3478289395570755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,14,0.42156801372766495,0.40173718333244324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,15,0.4904562160372734,0.36307796835899353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,16,0.5718515738844872,0.350308820605278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,17,0.5932481661438942,0.3478800803422928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,18,0.47883206605911255,0.319038949906826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,19,0.49740462750196457,0.31507688760757446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,20,0.5398554131388664,0.3306549862027168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,21,0.6199226900935173,0.3597603142261505,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,22,0.6516046896576881,0.3150746077299118,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,23,0.5488488748669624,0.33382489532232285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,24,0.539051003754139,0.33481423556804657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,25,0.4887804239988327,0.31968896090984344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,26,0.49262941628694534,0.3591565564274788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,27,0.4849158599972725,0.3757462278008461,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,28,0.5321261137723923,0.31917545199394226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,stochastic_volatility,3,bucketed,last_depth,128,512,6,29,0.45142482221126556,0.34726519137620926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,0,0.3440711200237274,0.3440711200237274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,1,0.301721528172493,0.301721528172493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,2,0.371540904045105,0.371540904045105,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,3,0.3760269433259964,0.3760269433259964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,4,0.34352728724479675,0.34352728724479675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,5,0.3203877657651901,0.3203877657651901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,6,0.32039617747068405,0.32039617747068405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,7,0.3312040939927101,0.3312040939927101,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,8,0.3305809050798416,0.3305809050798416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,9,0.3195461332798004,0.3195461332798004,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,10,0.2937977984547615,0.2937977984547615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,11,0.31708236783742905,0.31708236783742905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,12,0.34386876225471497,0.34386876225471497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,13,0.31558410823345184,0.31558410823345184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,14,0.3062496855854988,0.3062496855854988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,15,0.3745652511715889,0.3745652511715889,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,16,0.3188728392124176,0.3188728392124176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,17,0.29752517491579056,0.29752517491579056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,18,0.3272448256611824,0.3272448256611824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,19,0.2900489419698715,0.2900489419698715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,20,0.29489265382289886,0.29489265382289886,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,21,0.29742512106895447,0.29742512106895447,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,22,0.275455005466938,0.275455005466938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,23,0.3038157895207405,0.3038157895207405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,24,0.31882889568805695,0.31882889568805695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,25,0.28178641200065613,0.28178641200065613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,26,0.3030122071504593,0.3030122071504593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,27,0.29618386179208755,0.29618386179208755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,28,0.30336636304855347,0.30336636304855347,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,stochastic_volatility,4,monolithic,monolithic,0,512,6,29,0.2946047708392143,0.2946047708392143,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,0,0.4691259488463402,0.3440711200237274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,1,0.5348375514149666,0.301721528172493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,2,0.5566033199429512,0.371540904045105,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,3,0.5041274204850197,0.3760269433259964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,4,0.5682027861475945,0.34352728724479675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,5,0.5800793468952179,0.3203877657651901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,6,0.5039510577917099,0.32039617747068405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,7,0.5660137087106705,0.3312040939927101,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,8,0.5251743867993355,0.3305809050798416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,9,0.5191730484366417,0.3195461332798004,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,10,0.5450460091233253,0.2937977984547615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,11,0.5912925377488136,0.31708236783742905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,12,0.6390609070658684,0.34386876225471497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,13,0.5808607935905457,0.31558410823345184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,14,0.5716826915740967,0.3062496855854988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,15,0.6143849864602089,0.3745652511715889,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,16,0.5604435056447983,0.3188728392124176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,17,0.5801241099834442,0.29752517491579056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,18,0.5332606583833694,0.3272448256611824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,19,0.5221240296959877,0.2900489419698715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,20,0.5733909085392952,0.29489265382289886,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,21,0.5422950685024261,0.29742512106895447,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,22,0.4643438160419464,0.275455005466938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,23,0.46993373334407806,0.3038157895207405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,24,0.5701550468802452,0.31882889568805695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,25,0.5875800102949142,0.28178641200065613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,26,0.5815680250525475,0.3030122071504593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,27,0.6177891418337822,0.29618386179208755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,28,0.5959098190069199,0.30336636304855347,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,stochastic_volatility,4,bucketed,none,64,512,6,29,0.5623372718691826,0.2946047708392143,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,0,0.5110985413193703,0.3440711200237274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,1,0.5483068227767944,0.301721528172493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,2,0.5623633116483688,0.371540904045105,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,3,0.5738336741924286,0.3760269433259964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,4,0.5093047171831131,0.34352728724479675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,5,0.5676465108990669,0.3203877657651901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,6,0.6762329041957855,0.32039617747068405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,7,0.5688885673880577,0.3312040939927101,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,8,0.6064548492431641,0.3305809050798416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,9,0.562338262796402,0.3195461332798004,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,10,0.5246278569102287,0.2937977984547615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,11,0.4994044452905655,0.31708236783742905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,12,0.5587236285209656,0.34386876225471497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,13,0.605257660150528,0.31558410823345184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,14,0.56354870647192,0.3062496855854988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,15,0.6478698775172234,0.3745652511715889,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,16,0.4475794658064842,0.3188728392124176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,17,0.5151606649160385,0.29752517491579056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,18,0.5238593816757202,0.3272448256611824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,19,0.4713864028453827,0.2900489419698715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,20,0.49860359728336334,0.29489265382289886,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,21,0.49743008613586426,0.29742512106895447,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,22,0.48365672677755356,0.275455005466938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,23,0.47856395691633224,0.3038157895207405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,24,0.4698658287525177,0.31882889568805695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,25,0.5061144381761551,0.28178641200065613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,26,0.5561764165759087,0.3030122071504593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,27,0.5044537931680679,0.29618386179208755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,28,0.4998431131243706,0.30336636304855347,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,stochastic_volatility,4,bucketed,none,128,512,6,29,0.47340861707925797,0.2946047708392143,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,0,0.6021255180239677,0.3440711200237274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,1,0.6466297507286072,0.301721528172493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,2,0.6480912938714027,0.371540904045105,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,3,0.5622513368725777,0.3760269433259964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,4,0.6806195750832558,0.34352728724479675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,5,0.5072917640209198,0.3203877657651901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,6,0.5490044578909874,0.32039617747068405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,7,0.5252377912402153,0.3312040939927101,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,8,0.5942780673503876,0.3305809050798416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,9,0.6556784808635712,0.3195461332798004,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,10,0.5448350459337234,0.2937977984547615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,11,0.560945987701416,0.31708236783742905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,12,0.609121285378933,0.34386876225471497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,13,0.5892472565174103,0.31558410823345184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,14,0.4731125980615616,0.3062496855854988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,15,0.5936616584658623,0.3745652511715889,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,16,0.5658811256289482,0.3188728392124176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,17,0.5080875307321548,0.29752517491579056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,18,0.6298879757523537,0.3272448256611824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,19,0.6886648908257484,0.2900489419698715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,20,0.6463979333639145,0.29489265382289886,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,21,0.5266359969973564,0.29742512106895447,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,22,0.5636683404445648,0.275455005466938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,23,0.5621236115694046,0.3038157895207405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,24,0.6481010392308235,0.31882889568805695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,25,0.6025220230221748,0.28178641200065613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,26,0.6286437809467316,0.3030122071504593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,27,0.8805088624358177,0.29618386179208755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,28,0.9089008644223213,0.30336636304855347,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,stochastic_volatility,4,bucketed,history,64,512,6,29,0.8169426247477531,0.2946047708392143,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,0,0.41852472722530365,0.3440711200237274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,1,0.4755202680826187,0.301721528172493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,2,0.4533332958817482,0.371540904045105,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,3,0.5079650059342384,0.3760269433259964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,4,0.512169748544693,0.34352728724479675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,5,0.4839131757616997,0.3203877657651901,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,6,0.4858041852712631,0.32039617747068405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,stochastic_volatility,4,bucketed,history,128,512,6,7,0.4015887677669525,0.3312040939927101,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
