row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,1,0.5267993584275246,0.44087449461221695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,2,0.5328522771596909,0.3949994891881943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,3,0.5240553766489029,0.4135177880525589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,4,0.5146714076399803,0.4322101101279259,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,5,0.6077559739351273,0.4033397063612938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,6,0.5853957980871201,0.41824302077293396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,7,0.5574808344244957,0.4025091156363487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,8,0.5325477346777916,0.43141934275627136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,9,0.5141133219003677,0.3973701000213623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,10,0.5235423222184181,0.4307021424174309,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,11,0.6045935079455376,0.43522775173187256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,12,0.5480514764785767,0.45095008611679077,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,13,0.5114909783005714,0.4496057480573654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,14,0.518583245575428,0.4411264434456825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,15,0.5067789927124977,0.44020406156778336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,16,0.5485482290387154,0.417705774307251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,17,0.5265341177582741,0.4203909784555435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,18,0.5335880890488625,0.4160156697034836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,19,0.5260418280959129,0.48169273138046265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,20,0.5539070591330528,0.44500715285539627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,21,0.5484869480133057,0.4565703123807907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,22,0.5574610531330109,0.46926192194223404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,23,0.5424750596284866,0.4071495905518532,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,24,0.5689281150698662,0.41925107687711716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,25,0.5536303520202637,0.37595270574092865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,26,0.5162653550505638,0.42294299602508545,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,27,0.5588302686810493,0.3913547620177269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,28,0.5462685078382492,0.37882890552282333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,29,0.5550746992230415,0.3886917307972908,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,0,0.4739851653575897,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,1,0.4064701199531555,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,2,0.39095378667116165,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,3,0.4215345233678818,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,4,0.42985378950834274,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,5,0.4503604546189308,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,6,0.4569946303963661,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,7,0.42007703334093094,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,8,0.41539525240659714,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,9,0.43306881189346313,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,10,0.4250435531139374,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,11,0.4084967225790024,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,12,0.4105924665927887,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,13,0.44946329295635223,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,14,0.4129047319293022,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,15,0.41802824288606644,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,16,0.461163230240345,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,17,0.4461597129702568,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,18,0.4683973267674446,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,19,0.46817173808813095,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,20,0.4629956930875778,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,21,0.4709942415356636,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,22,0.531465157866478,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,23,0.4469018504023552,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,24,0.41406770795583725,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,25,0.39354778826236725,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,26,0.42568909376859665,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,27,0.38992030173540115,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,28,0.4072006493806839,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,29,0.42911334335803986,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,0,0.4884358197450638,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,1,0.47777315974235535,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,2,0.6082417368888855,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,3,0.47834280133247375,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,4,0.4833042621612549,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,5,0.493318609893322,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,6,0.47265680879354477,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,7,0.49175046384334564,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,8,0.49785979837179184,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,9,0.4935457184910774,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,10,0.4547019451856613,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,11,0.6542500555515289,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,12,0.8545460179448128,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,13,0.6425578817725182,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,14,0.554815337061882,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,15,0.5631729513406754,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,16,0.5284680873155594,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,17,0.6181588843464851,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,18,0.5484654158353806,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,19,0.5322240144014359,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,20,0.5191739797592163,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,21,0.5531380772590637,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,22,0.5106610879302025,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,23,0.4926724061369896,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,24,0.5362425595521927,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,25,0.5425067842006683,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,26,0.5238341242074966,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,27,0.5248209312558174,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,28,0.5150766223669052,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,29,0.501146487891674,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,0,0.5513366386294365,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,1,0.5245582014322281,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,2,0.5534835457801819,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,3,0.5042983591556549,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,4,0.5314676612615585,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,5,0.5169485881924629,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,6,0.5932655930519104,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,7,0.6159710809588432,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,8,0.5788989067077637,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,9,0.5736514329910278,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,10,0.5310373976826668,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,11,0.531038448214531,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,12,0.5586535707116127,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,13,0.534696914255619,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,14,0.5302221700549126,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,15,0.5379278510808945,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,16,0.5271875634789467,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,17,0.5227767303586006,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,18,0.5229335874319077,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,19,0.5417913123965263,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,20,0.5487765669822693,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,21,0.5095673725008965,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,22,0.527014896273613,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,23,0.5096992999315262,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,24,0.5417981743812561,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,25,0.50898327678442,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,26,0.5434320867061615,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,27,0.49763884395360947,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,28,0.5370386764407158,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,29,0.5308061316609383,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,0,0.47093477845191956,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,1,0.45326777547597885,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,2,0.4885675087571144,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,3,0.4513048380613327,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,4,0.45900750160217285,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,5,0.46355437487363815,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,6,0.4693962559103966,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,7,0.4784416928887367,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,8,0.4640459269285202,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,9,0.4495317414402962,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,10,0.4447932317852974,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,11,0.45612920075654984,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,12,0.45028791576623917,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,13,0.4422026127576828,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,14,0.48812490701675415,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,15,0.45462118089199066,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,16,0.45425911992788315,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,17,0.47056322544813156,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,18,0.4509047344326973,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,19,0.45826051384210587,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,20,0.4675885960459709,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,21,0.44737399369478226,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,22,0.4434463530778885,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,23,0.4577843248844147,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,24,0.47595681995153427,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,25,0.49233661592006683,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,26,0.5013768523931503,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,27,0.4571932256221771,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,28,0.47772857546806335,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,29,0.46903370320796967,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,0,0.4924687072634697,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,1,0.478933148086071,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,2,0.5223181545734406,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,3,0.47953491657972336,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,4,0.5062656551599503,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,5,0.4752890020608902,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,6,0.5479401499032974,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,7,0.5097670555114746,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,8,0.5288577526807785,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,9,0.49165572226047516,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,10,0.531331829726696,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,11,0.4810744896531105,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,12,0.5021540597081184,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,13,0.5044683888554573,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,14,0.6322062164545059,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,15,0.5493064895272255,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,16,0.5441719070076942,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,17,0.5267708972096443,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,18,0.5282214805483818,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,19,0.5834859386086464,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,20,0.535153903067112,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,21,0.5617807880043983,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,22,0.5258621945977211,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,23,0.5525580644607544,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,24,0.5118587911128998,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,25,0.5095792338252068,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,26,0.5256474316120148,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,27,0.5134709551930428,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,28,0.5179035440087318,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,29,0.5167834833264351,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,0,0.4799826815724373,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,1,0.48515820503234863,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
