row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,9,1.9863247573375702,1.9863247573375702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,10,1.9622695297002792,1.9622695297002792,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,11,1.919852837920189,1.919852837920189,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,12,1.9955989941954613,1.9955989941954613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,13,1.9413076490163803,1.9413076490163803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,14,2.0145072638988495,2.0145072638988495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,15,1.9337414875626564,1.9337414875626564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,16,2.024673119187355,2.024673119187355,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,17,1.9804896339774132,1.9804896339774132,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,18,2.0089253932237625,2.0089253932237625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,19,1.984504334628582,1.984504334628582,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,20,2.3448347449302673,2.3448347449302673,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,21,2.141814850270748,2.141814850270748,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,22,1.8889077678322792,1.8889077678322792,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,23,1.952539972960949,1.952539972960949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,24,1.8514780476689339,1.8514780476689339,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,25,1.9409692585468292,1.9409692585468292,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,26,1.927035003900528,1.927035003900528,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,27,1.9740000218153,1.9740000218153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,28,1.875505581498146,1.875505581498146,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,29,1.936520904302597,1.936520904302597,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,0,2.0051435008645058,1.7855882793664932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,1,1.9727578982710838,1.7466349229216576,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,2,1.922477588057518,1.773450218141079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,3,1.9228883236646652,1.8179594054818153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,4,2.0006884410977364,1.880029171705246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,5,2.021543212234974,1.8707959800958633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,6,1.9941409230232239,1.910453736782074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,7,1.9152157455682755,1.8488870412111282,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,8,1.9530513882637024,1.88187924772501,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,9,2.020380973815918,1.9863247573375702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,10,2.0057961121201515,1.9622695297002792,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,11,1.998741440474987,1.919852837920189,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,12,1.902358055114746,1.9955989941954613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,13,2.052068814635277,1.9413076490163803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,14,2.091984137892723,2.0145072638988495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,15,1.8537012785673141,1.9337414875626564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,16,1.8412206321954727,2.024673119187355,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,17,1.9182624742388725,1.9804896339774132,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,18,1.8495120033621788,2.0089253932237625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,19,1.8514906167984009,1.984504334628582,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,20,1.9286137372255325,2.3448347449302673,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,21,1.861898511648178,2.141814850270748,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,22,1.9655264988541603,1.8889077678322792,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,23,1.9093156233429909,1.952539972960949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,24,1.8989589735865593,1.8514780476689339,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
