row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,funnel,3,bucketed,last_depth,64,512,4,7,1.317032516002655,1.2917618826031685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,8,1.5858635008335114,1.2845242023468018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,9,1.4304109513759613,1.278456799685955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,10,1.3060518726706505,1.1744948402047157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,11,1.297686219215393,1.2466959357261658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,12,1.2776321917772293,1.2311429306864738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,13,1.273983433842659,1.2229152023792267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,14,1.2359307184815407,1.1410844698548317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,15,1.1451851278543472,1.3248491138219833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,16,1.2374445125460625,1.25507290661335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,17,1.2815513908863068,1.1919177770614624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,18,1.3315601646900177,1.2619262412190437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,19,1.3019858971238136,1.2144624516367912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,20,1.257393717765808,1.2468719482421875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,21,1.2401378452777863,1.2152962684631348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,22,1.3136309906840324,1.253332369029522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,23,1.240366168320179,1.2927169129252434,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,24,1.2284344136714935,1.234184056520462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,25,1.35014558583498,1.4496880248188972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,26,1.3798674568533897,1.2873764634132385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,27,1.3070417940616608,1.4695233330130577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,28,1.4718418642878532,1.2417013719677925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,funnel,3,bucketed,last_depth,64,512,4,29,1.3260152488946915,1.2445532754063606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,0,1.448641374707222,1.2688953951001167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,1,1.367640532553196,1.3154919296503067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,2,1.3042013049125671,1.2271568924188614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,3,1.3282775357365608,1.178378313779831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,4,1.3493396788835526,1.4794474393129349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,5,1.4174587205052376,1.899593099951744,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,6,1.5030958279967308,1.6706924512982368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,7,1.4651636332273483,1.2917618826031685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,8,1.4266764372587204,1.2845242023468018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,9,1.4329307153820992,1.278456799685955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,10,1.3435273841023445,1.1744948402047157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,11,1.3157262280583382,1.2466959357261658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,12,1.3711999952793121,1.2311429306864738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,13,1.4159091040492058,1.2229152023792267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,14,1.296859160065651,1.1410844698548317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,15,1.3566623106598854,1.3248491138219833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,16,1.3563412353396416,1.25507290661335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,17,1.3802996575832367,1.1919177770614624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,18,1.3989671543240547,1.2619262412190437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,19,1.446613259613514,1.2144624516367912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,20,1.5087188258767128,1.2468719482421875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,21,1.4117058217525482,1.2152962684631348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,22,1.2309304997324944,1.253332369029522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,23,1.379731073975563,1.2927169129252434,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,24,1.3926620110869408,1.234184056520462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,25,1.3501245900988579,1.4496880248188972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,26,1.3377623707056046,1.2873764634132385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,27,1.3259946629405022,1.4695233330130577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,28,1.294770561158657,1.2417013719677925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,funnel,3,bucketed,last_depth,128,512,4,29,1.330491080880165,1.2445532754063606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,0,1.2862336114048958,1.2862336114048958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,1,1.4620376974344254,1.4620376974344254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,2,1.455387569963932,1.455387569963932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,3,1.2766744941473007,1.2766744941473007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,4,1.3415318876504898,1.3415318876504898,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,5,1.3065455257892609,1.3065455257892609,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,6,1.2445422410964966,1.2445422410964966,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,7,1.1929207369685173,1.1929207369685173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,8,1.231704629957676,1.231704629957676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,9,1.2544551566243172,1.2544551566243172,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,10,1.2805430740118027,1.2805430740118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,11,1.290308028459549,1.290308028459549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,12,1.2632489874958992,1.2632489874958992,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,13,1.3924886286258698,1.3924886286258698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,14,1.1997023150324821,1.1997023150324821,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,15,1.256025493144989,1.256025493144989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,16,1.3626767545938492,1.3626767545938492,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,17,1.2361219450831413,1.2361219450831413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,18,1.2369630709290504,1.2369630709290504,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,19,1.1804199516773224,1.1804199516773224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,20,1.2783576548099518,1.2783576548099518,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,21,1.2350242510437965,1.2350242510437965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,22,1.2745893597602844,1.2745893597602844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,23,1.3949404656887054,1.3949404656887054,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,24,1.204974316060543,1.204974316060543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,25,1.2134546861052513,1.2134546861052513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,26,1.20674329996109,1.20674329996109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,27,1.1877092644572258,1.1877092644572258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,28,1.2306045964360237,1.2306045964360237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,4,monolithic,monolithic,0,512,4,29,1.252019926905632,1.252019926905632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,0,1.8771681934595108,1.2862336114048958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,1,2.092128872871399,1.4620376974344254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,2,2.2426621094346046,1.455387569963932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,3,1.925715371966362,1.2766744941473007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,4,1.824744276702404,1.3415318876504898,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,5,1.8675528317689896,1.3065455257892609,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,6,2.1389094963669777,1.2445422410964966,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,7,1.7891108319163322,1.1929207369685173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,8,1.9085335731506348,1.231704629957676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,9,2.418146900832653,1.2544551566243172,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,10,2.078884392976761,1.2805430740118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,11,3.020551636815071,1.290308028459549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,12,2.266777604818344,1.2632489874958992,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,13,1.9351604953408241,1.3924886286258698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,14,1.8910401314496994,1.1997023150324821,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,15,1.964021936058998,1.256025493144989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,16,2.2526242285966873,1.3626767545938492,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,17,2.1062819436192513,1.2361219450831413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,18,2.3185387775301933,1.2369630709290504,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,19,1.9636181890964508,1.1804199516773224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,20,1.9678535461425781,1.2783576548099518,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,21,1.9948064163327217,1.2350242510437965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,22,1.7649892270565033,1.2745893597602844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,23,1.8302303180098534,1.3949404656887054,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,24,1.8520128056406975,1.204974316060543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,25,1.758962519466877,1.2134546861052513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,26,1.7281345129013062,1.20674329996109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,27,1.6657479479908943,1.1877092644572258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,28,1.7202625200152397,1.2306045964360237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,4,bucketed,none,64,512,4,29,1.817599043250084,1.252019926905632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,0,1.8002836480736732,1.2862336114048958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,1,1.8825238719582558,1.4620376974344254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,2,1.937283270061016,1.455387569963932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,3,1.941740594804287,1.2766744941473007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,4,1.772113911807537,1.3415318876504898,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,5,2.086988642811775,1.3065455257892609,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,6,1.8686746284365654,1.2445422410964966,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,7,1.9550573229789734,1.1929207369685173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,8,1.9479301646351814,1.231704629957676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,9,1.931272491812706,1.2544551566243172,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,10,1.8971208781003952,1.2805430740118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,11,1.9413082227110863,1.290308028459549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,12,2.2063100412487984,1.2632489874958992,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,13,2.0270370468497276,1.3924886286258698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,14,1.9520488306879997,1.1997023150324821,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,15,1.9834019839763641,1.256025493144989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,16,1.9521701857447624,1.3626767545938492,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,17,2.2429747730493546,1.2361219450831413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,18,2.1561400964856148,1.2369630709290504,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,19,2.098167300224304,1.1804199516773224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,20,2.2250217497348785,1.2783576548099518,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,21,2.0660945624113083,1.2350242510437965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,22,1.9202683791518211,1.2745893597602844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,23,1.967879168689251,1.3949404656887054,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,24,1.9841886460781097,1.204974316060543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,25,1.964393176138401,1.2134546861052513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,26,1.77207101136446,1.20674329996109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,27,1.9933805167675018,1.1877092644572258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,28,1.7847000509500504,1.2306045964360237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,4,bucketed,none,128,512,4,29,1.8734989613294601,1.252019926905632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,0,1.092079482972622,1.2862336114048958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,1,1.097434639930725,1.4620376974344254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,2,1.236130103468895,1.455387569963932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,3,1.1506823524832726,1.2766744941473007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,4,1.180417686700821,1.3415318876504898,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,5,1.0497474372386932,1.3065455257892609,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,6,1.2322461232542992,1.2445422410964966,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,7,1.1801552027463913,1.1929207369685173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,8,1.0983102545142174,1.231704629957676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,9,1.3463110998272896,1.2544551566243172,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,10,1.0740227401256561,1.2805430740118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,11,1.160034991800785,1.290308028459549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,12,1.3712000623345375,1.2632489874958992,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,13,1.1070044562220573,1.3924886286258698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,14,1.179887242615223,1.1997023150324821,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,15,1.1440288126468658,1.256025493144989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,16,1.2018259167671204,1.3626767545938492,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,17,1.1440946459770203,1.2361219450831413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,18,1.0947288796305656,1.2369630709290504,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,19,1.04970034211874,1.1804199516773224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,20,1.1425592303276062,1.2783576548099518,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,21,1.1088757812976837,1.2350242510437965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,22,1.2739257737994194,1.2745893597602844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,23,1.1461127400398254,1.3949404656887054,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,24,1.479216828942299,1.204974316060543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,25,1.4293994903564453,1.2134546861052513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,26,1.1936800330877304,1.20674329996109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,27,1.1630083546042442,1.1877092644572258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,28,1.1422129198908806,1.2306045964360237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,4,bucketed,history,64,512,4,29,1.1669985577464104,1.252019926905632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,0,1.2823498994112015,1.2862336114048958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,1,1.1811272203922272,1.4620376974344254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,2,1.2709978893399239,1.455387569963932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,3,1.2209127098321915,1.2766744941473007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,4,1.1441468372941017,1.3415318876504898,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,5,1.3466199338436127,1.3065455257892609,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,6,1.572117879986763,1.2445422410964966,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,7,1.4326941221952438,1.1929207369685173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,8,1.661184273660183,1.231704629957676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,9,1.428192026913166,1.2544551566243172,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,10,1.5087114349007607,1.2805430740118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,11,1.5849900618195534,1.290308028459549,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,12,1.547959789633751,1.2632489874958992,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,13,1.5206964015960693,1.3924886286258698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,14,1.4085658267140388,1.1997023150324821,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,15,1.1110948845744133,1.256025493144989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,16,1.2782030403614044,1.3626767545938492,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,17,1.286758802831173,1.2361219450831413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,18,1.2718257084488869,1.2369630709290504,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,19,1.0914898365736008,1.1804199516773224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,20,1.1549998968839645,1.2783576548099518,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,21,1.1224876418709755,1.2350242510437965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,4,bucketed,history,128,512,4,22,1.2321046888828278,1.2745893597602844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
