row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
13,funnel,2,bucketed,last_depth,64,128,4,23,0.39266487210989,0.4381447732448578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,24,0.3981540724635124,0.40760645270347595,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,25,0.3706863820552826,0.3618517592549324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,26,0.44272539764642715,0.37050430476665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,27,0.39302540570497513,0.3668845519423485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,28,0.4381743222475052,0.36487895995378494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,2,bucketed,last_depth,64,128,4,29,0.39427272975444794,0.42436856031417847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,0,0.38723377138376236,0.39954060316085815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,1,0.46738840639591217,0.4203416481614113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,2,0.38572389632463455,0.3809477910399437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,3,0.44164422899484634,0.4281759411096573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,4,0.5277608782052994,0.40274692326784134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,5,0.5270661488175392,0.4978596121072769,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,6,0.48201095312833786,0.5151524990797043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,7,0.509934589266777,0.45844678580760956,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,8,0.58594810962677,0.4105610325932503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,9,0.551912434399128,0.3969379886984825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,10,0.4479536861181259,0.44010020792484283,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,11,0.4685261696577072,0.4110952317714691,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,12,0.47314735502004623,0.5047026202082634,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,13,0.4526473730802536,0.4318727180361748,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,14,0.4781692549586296,0.4232596158981323,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,15,0.4985855147242546,0.3866754248738289,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,16,0.5659221634268761,0.40683987736701965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,17,0.5183417797088623,0.387556329369545,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,18,0.505974180996418,0.37848392128944397,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,19,0.5668454244732857,0.4425053298473358,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,20,0.46609003096818924,0.39435745030641556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,21,0.5195725932717323,0.4341857060790062,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,22,0.43581173568964005,0.41796300560235977,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,23,0.49724092334508896,0.4381447732448578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,24,0.5468867495656013,0.40760645270347595,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,25,0.52942705899477,0.3618517592549324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,26,0.48476894199848175,0.37050430476665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,27,0.5167933404445648,0.3668845519423485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,28,0.448049932718277,0.36487895995378494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,bucketed,last_depth,128,128,4,29,0.4591616243124008,0.42436856031417847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,0,0.5291814506053925,0.5291814506053925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,1,0.5767281576991081,0.5767281576991081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,2,0.4969881400465965,0.4969881400465965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,3,0.5849084407091141,0.5849084407091141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,4,0.6282899752259254,0.6282899752259254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,5,0.5595208182930946,0.5595208182930946,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,6,0.5826268270611763,0.5826268270611763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,7,0.5221443399786949,0.5221443399786949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,8,0.5390134453773499,0.5390134453773499,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,9,0.5048158019781113,0.5048158019781113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,10,0.5358882397413254,0.5358882397413254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,11,0.5810387432575226,0.5810387432575226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,12,0.5678574368357658,0.5678574368357658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,13,0.6387671753764153,0.6387671753764153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,14,0.5654064565896988,0.5654064565896988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,15,0.6194169148802757,0.6194169148802757,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,16,0.5846626609563828,0.5846626609563828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,17,0.5333082526922226,0.5333082526922226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,18,0.555180087685585,0.555180087685585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,19,0.5830437391996384,0.5830437391996384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,20,0.535009503364563,0.535009503364563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,21,0.5698358863592148,0.5698358863592148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,22,0.591041274368763,0.591041274368763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,23,0.6207351982593536,0.6207351982593536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,24,0.5735219642519951,0.5735219642519951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,25,0.5350147932767868,0.5350147932767868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,26,0.5625160336494446,0.5625160336494446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,27,0.5632263571023941,0.5632263571023941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,28,0.5325009971857071,0.5325009971857071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,3,monolithic,monolithic,0,128,4,29,0.5749658420681953,0.5749658420681953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,0,0.6032281443476677,0.5291814506053925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,1,0.6537432074546814,0.5767281576991081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,2,0.6575741246342659,0.4969881400465965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,3,0.6151220723986626,0.5849084407091141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,4,0.579290121793747,0.6282899752259254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,5,0.5754396468400955,0.5595208182930946,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,6,0.6123211085796356,0.5826268270611763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,7,0.5334726199507713,0.5221443399786949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,8,0.572764940559864,0.5390134453773499,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,9,0.5164881944656372,0.5048158019781113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,10,0.5276586562395096,0.5358882397413254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,11,0.5367698594927788,0.5810387432575226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,12,0.5671947225928307,0.5678574368357658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,13,0.544111892580986,0.6387671753764153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,14,0.5576570555567741,0.5654064565896988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,15,0.49858377128839493,0.6194169148802757,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,16,0.5018779635429382,0.5846626609563828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,17,0.4924999997019768,0.5333082526922226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,18,0.5727548226714134,0.555180087685585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,19,0.5267303511500359,0.5830437391996384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,20,0.6332401558756828,0.535009503364563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,21,0.5043278262019157,0.5698358863592148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,22,0.5623817816376686,0.591041274368763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,23,0.5496475100517273,0.6207351982593536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,24,0.5172010511159897,0.5735219642519951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,25,0.507179319858551,0.5350147932767868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,26,0.5546958521008492,0.5625160336494446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,27,0.5168110579252243,0.5632263571023941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,28,0.5583415329456329,0.5325009971857071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
16,funnel,3,bucketed,history,64,128,4,29,0.4752150848507881,0.5749658420681953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,0,0.6582191959023476,0.5291814506053925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,1,0.7089078798890114,0.5767281576991081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,2,0.7628194764256477,0.4969881400465965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,3,0.640192449092865,0.5849084407091141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,4,0.6080388501286507,0.6282899752259254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,5,0.6316565126180649,0.5595208182930946,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,6,0.6150726303458214,0.5826268270611763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,7,0.6602821499109268,0.5221443399786949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,8,0.6326630935072899,0.5390134453773499,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,9,0.6351491957902908,0.5048158019781113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,10,0.6461484953761101,0.5358882397413254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,11,0.5695888251066208,0.5810387432575226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,12,0.6212207302451134,0.5678574368357658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,13,0.6664245799183846,0.6387671753764153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,14,0.6210397109389305,0.5654064565896988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,15,0.6082734912633896,0.6194169148802757,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,16,0.5795604288578033,0.5846626609563828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,17,0.6509745419025421,0.5333082526922226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,18,0.647945910692215,0.555180087685585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,19,0.6471439376473427,0.5830437391996384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,20,0.669262558221817,0.535009503364563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,21,0.6695923879742622,0.5698358863592148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,22,0.6454275995492935,0.591041274368763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,23,0.69158636033535,0.6207351982593536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,24,0.779228076338768,0.5735219642519951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,25,0.6714043319225311,0.5350147932767868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,26,0.6469307467341423,0.5625160336494446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,27,0.6621114686131477,0.5632263571023941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,28,0.7319995611906052,0.5325009971857071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,3,bucketed,history,128,128,4,29,0.818808987736702,0.5749658420681953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,0,0.6939061135053635,0.5291814506053925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,1,0.5722816959023476,0.5767281576991081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,2,0.506221778690815,0.4969881400465965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,3,0.6027437448501587,0.5849084407091141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,4,0.5483334213495255,0.6282899752259254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,5,0.5975054651498795,0.5595208182930946,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,6,0.5431336909532547,0.5826268270611763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,7,0.5603411421179771,0.5221443399786949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,8,0.6162666752934456,0.5390134453773499,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,9,0.5452086925506592,0.5048158019781113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,10,0.6152084991335869,0.5358882397413254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,11,0.6327848806977272,0.5810387432575226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,12,0.8152570351958275,0.5678574368357658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,13,0.847716249525547,0.6387671753764153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,14,0.8257022202014923,0.5654064565896988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,15,0.965212918817997,0.6194169148802757,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,16,0.8244132772088051,0.5846626609563828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,17,0.7085149586200714,0.5333082526922226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,18,0.962968148291111,0.555180087685585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,19,0.9568284749984741,0.5830437391996384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,20,0.7557433173060417,0.535009503364563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,21,0.9483600035309792,0.5698358863592148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,22,0.7495909333229065,0.591041274368763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,23,0.6975861489772797,0.6207351982593536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,24,0.7681168764829636,0.5735219642519951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,25,0.7865618616342545,0.5350147932767868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,26,0.7394040450453758,0.5625160336494446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,27,0.6149880737066269,0.5632263571023941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,28,0.5229500010609627,0.5325009971857071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,3,bucketed,last_depth,64,128,4,29,0.6213573962450027,0.5749658420681953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,0,0.6615320071578026,0.5291814506053925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,1,0.6845769062638283,0.5767281576991081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,2,0.6886323839426041,0.4969881400465965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,3,0.5707686021924019,0.5849084407091141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,4,0.6501951590180397,0.6282899752259254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,5,0.6170622482895851,0.5595208182930946,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,6,0.6293769776821136,0.5826268270611763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,7,0.6597996950149536,0.5221443399786949,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,8,0.5977950766682625,0.5390134453773499,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,9,0.6012305244803429,0.5048158019781113,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,10,0.5920715779066086,0.5358882397413254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,11,0.5563156977295876,0.5810387432575226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,12,0.649433359503746,0.5678574368357658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,13,0.6627713739871979,0.6387671753764153,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,14,0.6645118296146393,0.5654064565896988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,15,0.6676731109619141,0.6194169148802757,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,16,0.5922384485602379,0.5846626609563828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,17,0.5908766537904739,0.5333082526922226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,18,0.5946581438183784,0.555180087685585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,19,0.6370588466525078,0.5830437391996384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,20,0.6583005636930466,0.535009503364563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,21,0.6747271865606308,0.5698358863592148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,22,0.6508852690458298,0.591041274368763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,23,0.6496965661644936,0.6207351982593536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,24,0.6610878854990005,0.5735219642519951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,25,0.6307093501091003,0.5350147932767868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,26,0.583728976547718,0.5625160336494446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,27,0.6459176912903786,0.5632263571023941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,28,0.6458427980542183,0.5325009971857071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,3,bucketed,last_depth,128,128,4,29,0.7223127633333206,0.5749658420681953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,0,0.3537055552005768,0.3537055552005768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,1,0.3541615828871727,0.3541615828871727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,2,0.4569244831800461,0.4569244831800461,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,3,0.4313606917858124,0.4313606917858124,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,4,0.4196881651878357,0.4196881651878357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,5,0.3690847083926201,0.3690847083926201,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,4,monolithic,monolithic,0,128,4,6,0.3891979232430458,0.3891979232430458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
