row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
5,gaussian_process,1,monolithic,monolithic,0,128,3,4,0.9857633635401726,0.9857633635401726,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,5,0.9989855587482452,0.9989855587482452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,6,1.0248140916228294,1.0248140916228294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,7,1.0606659427285194,1.0606659427285194,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,8,1.0221139788627625,1.0221139788627625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,9,0.9931100830435753,0.9931100830435753,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,10,1.0233694165945053,1.0233694165945053,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,11,1.0180814191699028,1.0180814191699028,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,12,1.046344354748726,1.046344354748726,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,13,1.0056925863027573,1.0056925863027573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,14,1.0566481724381447,1.0566481724381447,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,15,1.0177569836378098,1.0177569836378098,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,16,1.140255220234394,1.140255220234394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,17,1.197399154305458,1.197399154305458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,18,1.0575148090720177,1.0575148090720177,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,19,1.0317257568240166,1.0317257568240166,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,20,1.0217019468545914,1.0217019468545914,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,21,1.0466272979974747,1.0466272979974747,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,22,0.9958334118127823,0.9958334118127823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,23,0.987501747906208,0.987501747906208,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,24,1.018489733338356,1.018489733338356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,25,1.0642437785863876,1.0642437785863876,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,26,0.9766415134072304,0.9766415134072304,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,27,0.9864806309342384,0.9864806309342384,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,28,0.9743047505617142,0.9743047505617142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,29,1.0178331062197685,1.0178331062197685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,1,bucketed,history,64,128,3,0,1.096786506474018,1.0024716556072235,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,1,bucketed,history,64,128,3,1,1.0488713905215263,1.0009523034095764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,1,bucketed,history,64,128,3,2,1.0349305123090744,1.0048627778887749,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
