row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,3,0.45115897059440613,0.4101331904530525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,4,0.4569082483649254,0.4012357369065285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,5,0.44780658930540085,0.4564378634095192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,6,0.47507091611623764,0.47399524599313736,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,7,0.5621135085821152,0.43264031410217285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,8,0.463082954287529,0.4951229467988014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,9,0.45694007724523544,0.4508848413825035,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,10,0.4853174090385437,0.3554346412420273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,11,0.5228495299816132,0.4313773140311241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,12,0.4956997111439705,0.41100338101387024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,13,0.515510730445385,0.466988205909729,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,14,0.5203476697206497,0.43183381110429764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,15,0.5016873404383659,0.42228245735168457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,16,0.5374453887343407,0.46606476604938507,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,17,0.5450393185019493,0.43436627089977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,18,0.6613975912332535,0.4079134464263916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,19,0.757106602191925,0.4410007819533348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,20,0.6522851437330246,0.45591771602630615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,21,0.5827019512653351,0.37724124640226364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,22,0.6380121633410454,0.4076914042234421,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,23,0.548139177262783,0.4569900929927826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,24,0.5102194920182228,0.39084361493587494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,25,0.5644163563847542,0.40507252514362335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,26,0.5944360122084618,0.3771941661834717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,27,0.5050612539052963,0.48411958664655685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,28,0.5120652988553047,0.455535463988781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_noncentered,3,bucketed,last_depth,64,512,10,29,0.524770937860012,0.43185777217149734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,0,0.560978040099144,0.4646318480372429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,1,0.4973623976111412,0.428147591650486,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,2,0.46513520926237106,0.4805832579731941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,3,0.4684216156601906,0.4101331904530525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,4,0.4880741238594055,0.4012357369065285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,5,0.4884234145283699,0.4564378634095192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,6,0.43718112260103226,0.47399524599313736,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,7,0.4581836611032486,0.43264031410217285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,8,0.4831054359674454,0.4951229467988014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,9,0.4746226295828819,0.4508848413825035,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,10,0.5247167199850082,0.3554346412420273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,11,0.47400423139333725,0.4313773140311241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,12,0.4752584174275398,0.41100338101387024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,13,0.4563573896884918,0.466988205909729,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,14,0.5042218267917633,0.43183381110429764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,15,0.46849631518125534,0.42228245735168457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,16,0.5167617276310921,0.46606476604938507,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,17,0.4624399393796921,0.43436627089977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,18,0.5293758809566498,0.4079134464263916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,19,0.5142983570694923,0.4410007819533348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,20,0.46210382878780365,0.45591771602630615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,21,0.4121351018548012,0.37724124640226364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,22,0.46663737297058105,0.4076914042234421,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,23,0.507072851061821,0.4569900929927826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,24,0.49197154492139816,0.39084361493587494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,25,0.4515165239572525,0.40507252514362335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,26,0.4568028971552849,0.3771941661834717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,27,0.4821346774697304,0.48411958664655685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,28,0.46606069058179855,0.455535463988781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_noncentered,3,bucketed,last_depth,128,512,10,29,0.47423573583364487,0.43185777217149734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,0,0.4629826992750168,0.4629826992750168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,1,0.4747074618935585,0.4747074618935585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,2,0.5128361657261848,0.5128361657261848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,3,0.5154156237840652,0.5154156237840652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,4,0.4935505539178848,0.4935505539178848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,5,0.46024804562330246,0.46024804562330246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,6,0.47975559532642365,0.47975559532642365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,7,0.44606807827949524,0.44606807827949524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,8,0.4340362846851349,0.4340362846851349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,9,0.39545588195323944,0.39545588195323944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,10,0.4351588562130928,0.4351588562130928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,11,0.4200732260942459,0.4200732260942459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,12,0.41103095561265945,0.41103095561265945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,13,0.4788333773612976,0.4788333773612976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,14,0.49878692626953125,0.49878692626953125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,15,0.42892174422740936,0.42892174422740936,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,16,0.414642870426178,0.414642870426178,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,17,0.5174980536103249,0.5174980536103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,18,0.5032020211219788,0.5032020211219788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,19,0.4849361702799797,0.4849361702799797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,20,0.45126304775476456,0.45126304775476456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,21,0.45999328047037125,0.45999328047037125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,22,0.5088291466236115,0.5088291466236115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,23,0.38807855546474457,0.38807855546474457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,24,0.4532591849565506,0.4532591849565506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,25,0.44250643998384476,0.44250643998384476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,26,0.5005524009466171,0.5005524009466171,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,27,0.4742616266012192,0.4742616266012192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,28,0.47157858312129974,0.47157858312129974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_noncentered,4,monolithic,monolithic,0,512,10,29,0.3981747254729271,0.3981747254729271,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,0,0.5024651810526848,0.4629826992750168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,1,0.5363956391811371,0.4747074618935585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,2,0.5570990815758705,0.5128361657261848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,3,0.5267946198582649,0.5154156237840652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,4,0.6081141605973244,0.4935505539178848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,5,0.5521438792347908,0.46024804562330246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,6,0.49963588267564774,0.47975559532642365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,7,0.48261139541864395,0.44606807827949524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,8,0.5018511861562729,0.4340362846851349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,9,0.5464257001876831,0.39545588195323944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,10,0.5877662897109985,0.4351588562130928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,11,0.5518951863050461,0.4200732260942459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,12,0.598525658249855,0.41103095561265945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,13,0.5172702595591545,0.4788333773612976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,14,0.5192293375730515,0.49878692626953125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,15,0.6038563773036003,0.42892174422740936,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,16,0.5842897370457649,0.414642870426178,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,17,0.49474065750837326,0.5174980536103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,18,0.590951532125473,0.5032020211219788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,19,0.5156364664435387,0.4849361702799797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,20,0.5522333011031151,0.45126304775476456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,21,0.5518287420272827,0.45999328047037125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,22,0.5127975195646286,0.5088291466236115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,23,0.6081451326608658,0.38807855546474457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,24,0.5385339930653572,0.4532591849565506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,25,0.5150575190782547,0.44250643998384476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,26,0.4802586957812309,0.5005524009466171,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,27,0.5260064601898193,0.4742616266012192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,28,0.4498641788959503,0.47157858312129974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_noncentered,4,bucketed,none,64,512,10,29,0.4784810394048691,0.3981747254729271,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,0,0.4412279650568962,0.4629826992750168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,1,0.4756336659193039,0.4747074618935585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,2,0.49653639644384384,0.5128361657261848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,3,0.504706047475338,0.5154156237840652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,4,0.4445643275976181,0.4935505539178848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,5,0.4807734489440918,0.46024804562330246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,6,0.422855943441391,0.47975559532642365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,7,0.48252207785844803,0.44606807827949524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,8,0.46057552099227905,0.4340362846851349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,9,0.4829043224453926,0.39545588195323944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,10,0.46765825897455215,0.4351588562130928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,11,0.4200232997536659,0.4200732260942459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,12,0.45167575776576996,0.41103095561265945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,13,0.41238781809806824,0.4788333773612976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,14,0.46379000693559647,0.49878692626953125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,15,0.4451013281941414,0.42892174422740936,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,16,0.4485514611005783,0.414642870426178,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,17,0.4430136978626251,0.5174980536103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,18,0.4698434919118881,0.5032020211219788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,19,0.49635033309459686,0.4849361702799797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,20,0.4884028509259224,0.45126304775476456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,21,0.49562348425388336,0.45999328047037125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,22,0.4802543520927429,0.5088291466236115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,23,0.443999208509922,0.38807855546474457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,24,0.48157165199518204,0.4532591849565506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,25,0.45700986683368683,0.44250643998384476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,26,0.4985611364245415,0.5005524009466171,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,27,0.5246256962418556,0.4742616266012192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,28,0.44677798449993134,0.47157858312129974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_noncentered,4,bucketed,none,128,512,10,29,0.4823467805981636,0.3981747254729271,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,0,0.5189650356769562,0.4629826992750168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,1,0.5846497043967247,0.4747074618935585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,2,0.5534956008195877,0.5128361657261848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,3,0.5875949785113335,0.5154156237840652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,4,0.6152268350124359,0.4935505539178848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,5,0.5277825966477394,0.46024804562330246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,6,0.4960585683584213,0.47975559532642365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,7,0.492030568420887,0.44606807827949524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,8,0.5289309471845627,0.4340362846851349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,9,0.46349727362394333,0.39545588195323944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,10,0.5255649983882904,0.4351588562130928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,11,0.5519599467515945,0.4200732260942459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,12,0.5787282586097717,0.41103095561265945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,13,0.5690672472119331,0.4788333773612976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,14,0.5579538643360138,0.49878692626953125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,15,0.49235204607248306,0.42892174422740936,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,16,0.5203660577535629,0.414642870426178,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,17,0.615769624710083,0.5174980536103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,18,0.5884013175964355,0.5032020211219788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,19,0.55925702303648,0.4849361702799797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,20,0.5600718110799789,0.45126304775476456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,21,0.5544959232211113,0.45999328047037125,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,22,0.5901498198509216,0.5088291466236115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,23,0.6081461757421494,0.38807855546474457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,24,0.6672632247209549,0.4532591849565506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,25,0.5906488373875618,0.44250643998384476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,26,0.5757520273327827,0.5005524009466171,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,27,0.5350249484181404,0.4742616266012192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,28,0.5479814931750298,0.47157858312129974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_noncentered,4,bucketed,history,64,512,10,29,0.6387808546423912,0.3981747254729271,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
